pais_id,nompais_id,provincia_id,provincia,localidad,nombreVulgar,unidadSuperficie,superficie
32,Argentina,6,BUENOS AIRES,JUNIN,SORGO FORRAJERO HIBRIDOS,Hectareas,64.50
32,Argentina,6,BUENOS AIRES,JUNIN,SORGO GRANIFERO HIBRIDOS,Hectareas,123.00
32,Argentina,6,BUENOS AIRES,JUNIN,TRIGO PAN VARIEDADES,Hectareas,675.00
32,Argentina,6,BUENOS AIRES,LA ANGELITA,GIRASOL HIBRIDOS SIMPLES,Hectareas,2.00
32,Argentina,6,BUENOS AIRES,LA ANGELITA,MAIZ HIBRIDOS SIMPLES,Hectareas,65.00
32,Argentina,6,BUENOS AIRES,LA ANGELITA,SOJA ,Hectareas,51.00
32,Argentina,6,BUENOS AIRES,LA ANGELITA,SORGO FORRAJERO HIBRIDOS,Hectareas,33.00
32,Argentina,6,BUENOS AIRES,LA ANGELITA,SORGO GRANIFERO HIBRIDOS,Hectareas,11.00
32,Argentina,6,BUENOS AIRES,LA BEBA,MAIZ HIBRIDOS DOBLES,Hectareas,122.00
32,Argentina,6,BUENOS AIRES,LA BEBA,MAIZ HIBRIDOS SIMPLES,Hectareas,288.00
32,Argentina,6,BUENOS AIRES,LA BEBA,SOJA ,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,LA BEBA,SORGO GRANIFERO HIBRIDOS,Hectareas,143.00
32,Argentina,6,BUENOS AIRES,LA CARRETA,SOJA ,Hectareas,1038.00
32,Argentina,6,BUENOS AIRES,LA DULCE,CEBADA CERVECERA ,Hectareas,553.00
32,Argentina,6,BUENOS AIRES,LA DULCE,GIRASOL HIBRIDOS SIMPLES,Hectareas,63.00
32,Argentina,6,BUENOS AIRES,LA DULCE,RAIGRAS ANUAL ,Hectareas,55.00
32,Argentina,6,BUENOS AIRES,LA DULCE,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,145.00
32,Argentina,6,BUENOS AIRES,LA DULCE,TRIGO PAN LINEA,Hectareas,31.00
32,Argentina,6,BUENOS AIRES,LA DULCE,TRIGO PAN VARIEDADES,Hectareas,1237.50
32,Argentina,6,BUENOS AIRES,LA LIMPIA (CHASCOMUS-PDO. CHACOMUS),TRIGO PAN VARIEDADES,Hectareas,18.00
32,Argentina,6,BUENOS AIRES,LA LIMPIA (PDO. BRAGADO),SOJA ,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,LA LUCIA,CEBADA CERVECERA ,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,LA LUISA,CEBADA CERVECERA ,Hectareas,25.10
32,Argentina,6,BUENOS AIRES,LA LUISA,SOJA ,Hectareas,363.90
32,Argentina,6,BUENOS AIRES,LA LUISA,TRIGO PAN VARIEDADES,Hectareas,55.90
32,Argentina,6,BUENOS AIRES,LA MANUELA,CEBADA FORRAJERA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,LA MANUELA,GIRASOL HIBRIDOS SIMPLES,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,LA MANUELA,SORGO GRANIFERO HIBRIDOS,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,LA PAMPA,ALFALFA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,LA PAMPA,AVENA ,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,LA RABIA,SOJA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,LA SOFIA,SOJA ,Hectareas,122.00
32,Argentina,6,BUENOS AIRES,LA VANGUARDIA,SORGO GRANIFERO HIBRIDOS,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,LA VIOLETA,LOTUS TENUIS ,Hectareas,14.00
32,Argentina,6,BUENOS AIRES,LA VIOLETA,MAIZ HIBRIDOS SIMPLES,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,LA VIOLETA,SOJA ,Hectareas,282.00
32,Argentina,6,BUENOS AIRES,LAGUNA ALSINA,AVENA BLANCA VARIEDAD,Hectareas,160.00
32,Argentina,6,BUENOS AIRES,LAPRIDA,ALFALFA ,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,LAS CANALETAS,SOJA ,Hectareas,107.00
32,Argentina,6,BUENOS AIRES,LAS FLORES,SOJA ,Hectareas,522.00
32,Argentina,6,BUENOS AIRES,LAS FLORES,TRIGO PAN VARIEDADES,Hectareas,95.00
32,Argentina,6,BUENOS AIRES,LAS MARIANAS,FESTUCA ALTA ,Hectareas,65.00
32,Argentina,6,BUENOS AIRES,LAS MARTINETAS,CEBADA CERVECERA ,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,LAS MARTINETAS,SOJA ,Hectareas,240.00
32,Argentina,6,BUENOS AIRES,LAS MARTINETAS,TRIGO PAN VARIEDADES,Hectareas,194.00
32,Argentina,6,BUENOS AIRES,LAS NUTRIAS,PASTO OVILLO ,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,LAS TOSCAS,SOJA ,Hectareas,978.00
32,Argentina,6,BUENOS AIRES,LEANDRO N. ALEM,SOJA ,Hectareas,147.00
32,Argentina,6,BUENOS AIRES,LEANDRO N. ALEM,TRIGO PAN VARIEDADES,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,LIMA,SORGO GRANIFERO HIBRIDOS,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,LIN-CALEL,CEBADA CERVECERA ,Hectareas,91.00
32,Argentina,6,BUENOS AIRES,LIN-CALEL,RAIGRAS ANUAL ,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,LINCOLN,AVENA ,Hectareas,94.00
32,Argentina,6,BUENOS AIRES,LINCOLN,AVENA BLANCA VARIEDAD,Hectareas,53.00
32,Argentina,6,BUENOS AIRES,LINCOLN,MOHA ,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,LINCOLN,SOJA ,Hectareas,320.00
32,Argentina,6,BUENOS AIRES,LINCOLN,TRIGO PAN VARIEDADES,Hectareas,348.00
32,Argentina,6,BUENOS AIRES,LOBERIA,AGROPIRO ALARGADO ,Hectareas,132.00
32,Argentina,6,BUENOS AIRES,LOBERIA,ARVEJA VARIEDAD,Hectareas,152.00
32,Argentina,6,BUENOS AIRES,LOBERIA,AVENA ,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,LOBERIA,AVENA FORRAJERA,Hectareas,136.00
32,Argentina,6,BUENOS AIRES,LOBERIA,CEBADA CERVECERA ,Hectareas,271.50
32,Argentina,6,BUENOS AIRES,LOBERIA,CEBADILLA ,Hectareas,53.00
32,Argentina,6,BUENOS AIRES,LOBERIA,FESTUCA ALTA ,Hectareas,608.00
32,Argentina,6,BUENOS AIRES,LOBERIA,MAIZ HIBRIDOS DOBLES,Hectareas,399.80
32,Argentina,6,BUENOS AIRES,LOBERIA,MAIZ HIBRIDOS SIMPLES,Hectareas,1062.40
32,Argentina,6,BUENOS AIRES,LOBERIA,PHALARIS BULBOSA ,Hectareas,12.00
32,Argentina,6,BUENOS AIRES,LOBERIA,SOJA ,Hectareas,689.20
32,Argentina,6,BUENOS AIRES,LOBERIA,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,238.00
32,Argentina,6,BUENOS AIRES,LOBERIA,TRIGO PAN VARIEDADES,Hectareas,641.50
32,Argentina,6,BUENOS AIRES,LOBOS,AVENA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,LOPEZ,SOJA ,Hectareas,163.00
32,Argentina,6,BUENOS AIRES,LOS ANGELES,TRIGO PAN VARIEDADES,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,LOS INDIOS (CURARU-PDO. CARLOS TEJE,SOJA ,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,LOS INDIOS (PDO. ROJAS),MAIZ HIBRIDOS SIMPLES,Hectareas,694.30
32,Argentina,6,BUENOS AIRES,LOS INDIOS (PDO. ROJAS),MAIZ PISINGALLO/REVENTON HIBRIDO,Hectareas,10.30
32,Argentina,6,BUENOS AIRES,LOS INDIOS (PDO. ROJAS),SOJA ,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,LOS INDIOS (PDO. ROJAS),TRIGO PAN VARIEDADES,Hectareas,413.00
32,Argentina,6,BUENOS AIRES,LOS PINOS,RAIGRAS ANUAL ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,LOS TOLDOS,SOJA ,Hectareas,918.00
32,Argentina,6,BUENOS AIRES,LOS TOLDOS,SORGO FORRAJERO HIBRIDOS,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,LOS TOLDOS,TRIGO PAN VARIEDADES,Hectareas,354.43
32,Argentina,6,BUENOS AIRES,LUJAN,AGROPIRO ALARGADO ,Hectareas,0.25
32,Argentina,6,BUENOS AIRES,LUJAN,SOJA ,Hectareas,36.00
32,Argentina,6,BUENOS AIRES,LUJAN,TRIGO PAN VARIEDADES,Hectareas,21.00
32,Argentina,6,BUENOS AIRES,M.CASCALLARES,PAPA VARIEDAD,Hectareas,38.00
32,Argentina,6,BUENOS AIRES,MADARIAGA,ARVEJA VARIEDAD,Hectareas,220.00
32,Argentina,6,BUENOS AIRES,MADARIAGA,SOJA ,Hectareas,396.00
32,Argentina,6,BUENOS AIRES,MAGDALA,SOJA ,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,MAGUIRE,FESTUCA ALTA ,Hectareas,42.00
32,Argentina,6,BUENOS AIRES,MAGUIRE,MAIZ HIBRIDOS DOBLES,Hectareas,156.00
32,Argentina,6,BUENOS AIRES,MAGUIRE,MAIZ HIBRIDOS SIMPLES,Hectareas,39.00
32,Argentina,6,BUENOS AIRES,MAGUIRE,SOJA ,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,MAGUIRE,TRIGO PAN VARIEDADES,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,MAIPU,RAIGRAS ANUAL ,Hectareas,194.00
32,Argentina,6,BUENOS AIRES,MAIPU,SOJA ,Hectareas,69.00
32,Argentina,6,BUENOS AIRES,MAIPU,TRIGO PAN VARIEDADES,Hectareas,213.00
32,Argentina,6,BUENOS AIRES,MANUEL B. GONNET,SOJA ,Hectareas,47.00
32,Argentina,6,BUENOS AIRES,MANUEL B. GONNET,TRIGO PAN VARIEDADES,Hectareas,73.00
32,Argentina,6,BUENOS AIRES,MANUEL OCAMPO,MAIZ HIBRIDOS SIMPLES,Hectareas,169.00
32,Argentina,6,BUENOS AIRES,MANUEL OCAMPO,TRIGO PAN VARIEDADES,Hectareas,125.00
32,Argentina,6,BUENOS AIRES,MAR CHIQUITA,RAIGRAS ANUAL ,Hectareas,39.00
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,LOTUS TENUIS ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,PAPA VARIEDAD,Hectareas,2.39
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,PAPA VARIEDAD,Metros Cuadrados,4.71
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,PAPA VARIEDAD,Recipiente,5771.47
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,SOJA ,Hectareas,482.00
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,TREBOL BLANCO ,Hectareas,312.00
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,TREBOL FRUTILLA ,Hectareas,10.00
32,Argentina,6,BUENOS AIRES,MAR DEL PLATA,TRIGO PAN VARIEDADES,Hectareas,88.00
32,Argentina,6,BUENOS AIRES,MAR DEL SUD,FESTUCA ALTA ,Hectareas,36.00
32,Argentina,6,BUENOS AIRES,MAR DEL SUD,LOTUS TENUIS ,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,MAR DEL SUD,SOJA ,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,MAR DEL SUD,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,288.00
32,Argentina,6,BUENOS AIRES,MARIANO ACOSTA,AVENA BLANCA VARIEDAD,Hectareas,27.00
32,Argentina,6,BUENOS AIRES,MARIANO BENITEZ,FESTUCA ALTA ,Hectareas,60.80
32,Argentina,6,BUENOS AIRES,MARIANO BENITEZ,LOTUS CORNICULATUS ,Hectareas,27.50
32,Argentina,6,BUENOS AIRES,MARIANO BENITEZ,MAIZ HIBRIDOS SIMPLES,Hectareas,119.00
32,Argentina,6,BUENOS AIRES,MARIANO BENITEZ,SORGO FORRAJERO HIBRIDOS,Hectareas,32.00
32,Argentina,6,BUENOS AIRES,MARIANO H. ALFONZO,AVENA BLANCA VARIEDAD,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,MARIANO H. ALFONZO,CEBADA CERVECERA ,Hectareas,36.00
32,Argentina,6,BUENOS AIRES,MARIANO H. ALFONZO,CEBADILLA CRIOLLA ,Hectareas,110.00
32,Argentina,6,BUENOS AIRES,MARIANO H. ALFONZO,SORGO FORRAJERO HIBRIDOS,Hectareas,10.00
32,Argentina,6,BUENOS AIRES,MARIANO H. ALFONZO,SORGO GRANIFERO HIBRIDOS,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,MARIANO H. ALFONZO,TRIGO PAN VARIEDADES,Hectareas,114.00
32,Argentina,6,BUENOS AIRES,MARTINEZ DE HOZ,SOJA ,Hectareas,533.00
32,Argentina,6,BUENOS AIRES,MAXIMO FERNANDEZ,SOJA ,Hectareas,8.00
32,Argentina,6,BUENOS AIRES,MAXIMO PAZ,FESTUCA ALTA ,Hectareas,37.00
32,Argentina,6,BUENOS AIRES,MAXIMO PAZ,SOJA ,Hectareas,289.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,AGROPIRO ALARGADO ,Hectareas,280.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,ALFALFA ,Hectareas,585.88
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,CENTENO ,Hectareas,22.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,GIRASOL CONFITURA HIBRIDO,Hectareas,73.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,GIRASOL HIBRIDO DE TRES LINEAS,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,GIRASOL HIBRIDO SIMPLE CONFITERO,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,GIRASOL HIBRIDOS SIMPLES,Hectareas,482.10
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,SORGO FORRAJERO HIBRIDOS,Hectareas,69.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,SORGO GRANIFERO HIBRIDOS,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,MAYOR BURATOVICH,TRIGO PAN VARIEDADES,Hectareas,284.00
32,Argentina,6,BUENOS AIRES,MAZA,SOJA ,Hectareas,224.00
32,Argentina,6,BUENOS AIRES,MAZA,TRIGO PAN VARIEDADES,Hectareas,350.00
32,Argentina,6,BUENOS AIRES,MECHITA,SOJA ,Hectareas,262.00
32,Argentina,6,BUENOS AIRES,MECHITA,TRIGO PAN VARIEDADES,Hectareas,105.50
32,Argentina,6,BUENOS AIRES,MECHONGUE,AGROPIRO ALARGADO ,Hectareas,66.00
32,Argentina,6,BUENOS AIRES,MECHONGUE,FESTUCA ALTA ,Hectareas,137.00
32,Argentina,6,BUENOS AIRES,MECHONGUE,MAIZ HIBRIDOS SIMPLES,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,MECHONGUE,RAIGRAS ANUAL ,Hectareas,90.00
32,Argentina,6,BUENOS AIRES,MECHONGUE,SOJA ,Hectareas,218.00
32,Argentina,6,BUENOS AIRES,MECHONGUE,TRIGO PAN VARIEDADES,Hectareas,204.00
32,Argentina,6,BUENOS AIRES,MERCEDES,ZAPALLO/ZAPALLITO REDONDO DE TRONCO VARIEDAD,Hectareas,14.00
32,Argentina,6,BUENOS AIRES,MICAELA CASCALLARES,CEBADA CERVECERA ,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,MICAELA CASCALLARES,CEBADA FORRAJERA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,MICAELA CASCALLARES,CENTENO ,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,MICAELA CASCALLARES,RAIGRAS PERENNE ,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,MICAELA CASCALLARES,SOJA ,Hectareas,417.00
32,Argentina,6,BUENOS AIRES,MICAELA CASCALLARES,TRIGO PAN VARIEDADES,Hectareas,657.00
32,Argentina,6,BUENOS AIRES,MIRA PAMPA,SOJA ,Hectareas,460.00
32,Argentina,6,BUENOS AIRES,MIRA PAMPA,SORGO FORRAJERO HIBRIDOS,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,MIRA PAMPA,SORGO GRANIFERO HIBRIDOS,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,MIRAMAR,MAIZ HIBRIDOS DOBLES,Hectareas,330.00
32,Argentina,6,BUENOS AIRES,MIRAMAR,MAIZ HIBRIDOS SIMPLES,Hectareas,311.00
32,Argentina,6,BUENOS AIRES,MIRAMAR,PAPA VARIEDAD,Metros Cuadrados,4.35
32,Argentina,6,BUENOS AIRES,MIRAMAR,SOJA ,Hectareas,88.00
32,Argentina,6,BUENOS AIRES,MIRAMAR,TREBOL BLANCO ,Hectareas,210.00
32,Argentina,6,BUENOS AIRES,MIRAMAR,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,MIRAMAR,TRIGO PAN VARIEDADES,Hectareas,90.00
32,Argentina,6,BUENOS AIRES,MIRAMAR (BOLIVAR-PDO. BOLIVAR),MAIZ HIBRIDOS SIMPLES,Hectareas,74.00
32,Argentina,6,BUENOS AIRES,MONES CAZON,SOJA ,Hectareas,574.00
32,Argentina,6,BUENOS AIRES,MONES CAZON,TRIGO PAN VARIEDADES,Hectareas,37.00
32,Argentina,6,BUENOS AIRES,MONROE,MAIZ HIBRIDOS SIMPLES,Hectareas,143.50
32,Argentina,6,BUENOS AIRES,MONROE,SOJA ,Hectareas,506.00
32,Argentina,6,BUENOS AIRES,MONROE,TRIGO PAN VARIEDADES,Hectareas,74.00
32,Argentina,6,BUENOS AIRES,MONTE VELOZ,FESTUCA ALTA ,Hectareas,130.00
32,Argentina,6,BUENOS AIRES,MOQUEHUA,SOJA ,Hectareas,44.70
32,Argentina,6,BUENOS AIRES,MOREA,TRIGO PAN VARIEDADES,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,MORSE,FESTUCA ALTA ,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,MORSE,SOJA ,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,MORSE,SORGO GRANIFERO HIBRIDOS,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,NAHUEL RUCA,RAIGRAS ANUAL ,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,NAHUEL RUCA,RAIGRAS PERENNE ,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,NAPALEOFU,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,92.10
32,Argentina,6,BUENOS AIRES,NAVARRO,SOJA ,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,NAVARRO,TRIGO PAN VARIEDADES,Hectareas,206.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,AGROPIRO ALARGADO ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,AVENA ,Hectareas,65.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,AVENA BLANCA VARIEDAD,Hectareas,104.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,CEBADA CERVECERA ,Hectareas,333.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,GIRASOL HIBRIDOS SIMPLES,Hectareas,103.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,MAIZ HIBRIDOS SIMPLES,Hectareas,567.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,RAIGRAS ANUAL ,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,SOJA ,Hectareas,870.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,TREBOL BLANCO ,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,129.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,TRIGO PAN LINEA,Hectareas,22.00
32,Argentina,6,BUENOS AIRES,NECOCHEA,TRIGO PAN VARIEDADES,Hectareas,1246.90
32,Argentina,6,BUENOS AIRES,NORBERTO DE LA RIESTRA,MAIZ HIBRIDOS SIMPLES,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,NORBERTO DE LA RIESTRA,SOJA ,Hectareas,757.00
32,Argentina,6,BUENOS AIRES,NORBERTO DE LA RIESTRA,SORGO FORRAJERO HIBRIDOS,Hectareas,10.00
32,Argentina,6,BUENOS AIRES,NORBERTO DE LA RIESTRA,TRIGO PAN VARIEDADES,Hectareas,137.80
32,Argentina,6,BUENOS AIRES,O HIGGINS,SOJA ,Hectareas,530.00
32,Argentina,6,BUENOS AIRES,O HIGGINS,TRIGO PAN VARIEDADES,Hectareas,21.00
32,Argentina,6,BUENOS AIRES,OCHANDIO,SOJA ,Hectareas,184.00
32,Argentina,6,BUENOS AIRES,OLASCOAGA,SOJA ,Hectareas,90.00
32,Argentina,6,BUENOS AIRES,OLAVARRIA,CEBADA CERVECERA ,Hectareas,208.00
32,Argentina,6,BUENOS AIRES,OLAVARRIA,RAIGRAS ANUAL ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,OLAVARRIA,SOJA ,Hectareas,587.00
32,Argentina,6,BUENOS AIRES,OLAVARRIA,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,478.00
32,Argentina,6,BUENOS AIRES,OLAVARRIA,TRIGO PAN VARIEDADES,Hectareas,945.60
32,Argentina,6,BUENOS AIRES,ORENSE,RAIGRAS ANUAL ,Hectareas,399.00
32,Argentina,6,BUENOS AIRES,ORENSE,SOJA ,Hectareas,335.50
32,Argentina,6,BUENOS AIRES,ORTIZ BASUALDO,MAIZ HIBRIDOS SIMPLES,Hectareas,115.00
32,Argentina,6,BUENOS AIRES,OTAMENDI,ARVEJA VARIEDAD,Hectareas,130.00
32,Argentina,6,BUENOS AIRES,OTAMENDI,MAIZ HIBRIDOS SIMPLES,Hectareas,208.00
32,Argentina,6,BUENOS AIRES,OTAMENDI,SOJA ,Hectareas,405.50
32,Argentina,6,BUENOS AIRES,O\'Brien,MAIZ HIBRIDOS SIMPLES,Hectareas,93.00
32,Argentina,6,BUENOS AIRES,O\'Brien,SOJA ,Hectareas,136.00
32,Argentina,6,BUENOS AIRES,O\'Brien,SORGO GRANIFERO HIBRIDOS,Hectareas,19.00
32,Argentina,6,BUENOS AIRES,PALEMON HUERGO,SOJA ,Hectareas,85.00
32,Argentina,6,BUENOS AIRES,PARAJE SANTA ROSA,SORGO FORRAJERO HIBRIDOS,Hectareas,52.00
32,Argentina,6,BUENOS AIRES,PARISH,SOJA ,Hectareas,43.00
32,Argentina,6,BUENOS AIRES,PASMAN,CEBADILLA CRIOLLA ,Hectareas,65.00
32,Argentina,6,BUENOS AIRES,PASMAN,FESTUCA ALTA ,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,PATRICIOS,SOJA ,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,PEARSON,FESTUCA ALTA ,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,PEARSON,LOTUS CORNICULATUS ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,PEARSON,RAIGRAS ANUAL ,Hectareas,67.00
32,Argentina,6,BUENOS AIRES,PEARSON,TREBOL BLANCO ,Hectareas,27.00
32,Argentina,6,BUENOS AIRES,PEDRO GAMEN,AGROPIRO ALARGADO ,Hectareas,22.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,AGROPIRO ALARGADO ,Hectareas,757.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,ALFALFA ,Hectareas,455.50
32,Argentina,6,BUENOS AIRES,PEDRO LURO,FESTUCA ALTA ,Hectareas,90.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,GIRASOL CONFITURA HIBRIDO,Hectareas,64.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,GIRASOL HIBRIDO SIMPLE CONFITERO,Hectareas,232.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,GIRASOL HIBRIDOS SIMPLES,Hectareas,695.80
32,Argentina,6,BUENOS AIRES,PEDRO LURO,MAIZ HIBRIDOS SIMPLES,Hectareas,108.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,MAIZ PISINGALLO/REVENTON HIBRIDO,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,PASTO OVILLO ,Hectareas,16.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,PHALARIS BULBOSA ,Hectareas,27.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,RAIGRAS ANUAL ,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,SORGO GRANIFERO HIBRIDOS,Hectareas,24.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,TREBOL BLANCO ,Hectareas,26.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,TREBOL ROJO ,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,81.00
32,Argentina,6,BUENOS AIRES,PEDRO LURO,TRIGO PAN VARIEDADES,Hectareas,42.00
32,Argentina,6,BUENOS AIRES,PEHUAJO,CEBADILLA CRIOLLA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,PEHUAJO,SOJA ,Hectareas,873.00
32,Argentina,6,BUENOS AIRES,PEHUAJO,SORGO FORRAJERO HIBRIDOS,Hectareas,105.00
32,Argentina,6,BUENOS AIRES,PEHUAJO,SORGO GRANIFERO HIBRIDOS,Hectareas,10.00
32,Argentina,6,BUENOS AIRES,PEHUAJO,TRIGO PAN VARIEDADES,Hectareas,162.00
32,Argentina,6,BUENOS AIRES,PEHUEN CO,TRIGO PAN VARIEDADES,Hectareas,10.00
32,Argentina,6,BUENOS AIRES,PELLEGRINI,SOJA ,Hectareas,23.00
32,Argentina,6,BUENOS AIRES,PELLEGRINI,TRIGO PAN VARIEDADES,Hectareas,118.50
32,Argentina,6,BUENOS AIRES,PERGAMINO,AGROPIRO ALARGADO ,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,ARVEJA VARIEDAD,Hectareas,584.80
32,Argentina,6,BUENOS AIRES,PERGAMINO,AVENA ,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,AVENA BLANCA VARIEDAD,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,CEBADILLA CRIOLLA ,Hectareas,26.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,FESTUCA ALTA ,Hectareas,129.50
32,Argentina,6,BUENOS AIRES,PERGAMINO,LOTUS CORNICULATUS ,Hectareas,30.50
32,Argentina,6,BUENOS AIRES,PERGAMINO,LOTUS TENUIS ,Hectareas,97.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,MAIZ HIBRIDOS SIMPLES,Hectareas,181.50
32,Argentina,6,BUENOS AIRES,PERGAMINO,RAIGRAS ANUAL ,Hectareas,97.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,SOJA ,Hectareas,834.30
32,Argentina,6,BUENOS AIRES,PERGAMINO,SORGO FORRAJERO,Hectareas,5.00
32,Argentina,6,BUENOS AIRES,PERGAMINO,SORGO FORRAJERO HIBRIDOS,Hectareas,243.00
